;annee;region;prenom;nombre;pourcentage
1551;1967;Haute-Normandie;CHRISTOPHE;930;6,62%
1552;1967;Ile-de-France;LAURENT;3689;5,02%
1553;1967;Languedoc-Roussillion;PHILIPPE;664;5,54%
1554;1967;Limousin;PHILIPPE;304;6,79%
1555;1967;Lorraine;PHILIPPE;947;4,59%
1556;1967;Midi-Pyrénées;PHILIPPE;981;6,64%
1557;1967;Nord-Pas-de-Calais;CHRISTOPHE;2004;5,48%
1558;1967;Outre-mer;JEAN;1716;9,51%
1559;1967;Pays-de-la-Loire;CHRISTOPHE;1447;6,11%
1560;1967;Picardie;CHRISTOPHE;831;5,73%
1561;1967;Poitou-Charentes;CHRISTOPHE;904;7,55%
1562;1967;Provence-Alpes-Cote-d'Azur;PHILIPPE;1165;4,85%
1563;1967;Rhône-Alpes;PHILIPPE;2091;5,65%
1564;1968;Alsace;CHRISTOPHE;739;6,17%
1565;1968;Aquitaine;CHRISTOPHE;992;5,61%
1566;1968;Auvergne;CHRISTOPHE;546;5,81%
1567;1968;Basse-Normandie;CHRISTOPHE;700;6,15%
1568;1968;Bourgogne;CHRISTOPHE;730;6,24%
1569;1968;Bretagne;STÉPHANE;1134;5,29%
1570;1968;Centre;CHRISTOPHE;1108;7,08%
1571;1968;Champagne-Ardenne;CHRISTOPHE;702;6,10%
1572;1968;Corse;JEAN;141;11,14%
1573;1968;Franche-Comté;CHRISTOPHE;554;6,34%
1574;1968;Haute-Normandie;CHRISTOPHE;908;6,52%
1575;1968;Ile-de-France;LAURENT;3723;5,16%
1576;1968;Languedoc-Roussillion;PHILIPPE;614;5,24%
1577;1968;Limousin;LAURENT;262;5,92%
1578;1968;Lorraine;CHRISTOPHE;954;4,76%
1579;1968;Midi-Pyrénées;PHILIPPE;883;5,95%
1580;1968;Nord-Pas-de-Calais;CHRISTOPHE;1928;5,31%
1581;1968;Outre-mer;JEAN;2214;12,18%
1582;1968;Pays-de-la-Loire;CHRISTOPHE;1374;5,91%
1583;1968;Picardie;LAURENT;838;6,04%
1584;1968;Poitou-Charentes;CHRISTOPHE;799;6,88%
1585;1968;Provence-Alpes-Cote-d'Azur;PHILIPPE;1139;4,83%
1586;1968;Rhône-Alpes;PHILIPPE;1844;5,01%
1587;1969;Alsace;CHRISTOPHE;637;5,30%
1588;1969;Aquitaine;CHRISTOPHE;1063;5,96%
1589;1969;Auvergne;LAURENT;570;6,06%
1590;1969;Basse-Normandie;STÉPHANE;666;5,88%
1591;1969;Bourgogne;CHRISTOPHE;810;6,79%
1592;1969;Bretagne;STÉPHANE;1239;5,77%
1593;1969;Centre;CHRISTOPHE;1062;6,73%
1594;1969;Champagne-Ardenne;CHRISTOPHE;762;6,61%
1595;1969;Corse;JEAN;124;10,32%
1596;1969;Franche-Comté;CHRISTOPHE;499;5,67%
1597;1969;Haute-Normandie;CHRISTOPHE;898;6,32%
1598;1969;Ile-de-France;LAURENT;3870;5,29%
1599;1969;Languedoc-Roussillion;CHRISTOPHE;628;5,36%
1600;1969;Limousin;LAURENT;298;6,52%
1601;1969;Lorraine;CHRISTOPHE;980;4,87%
1602;1969;Midi-Pyrénées;LAURENT;796;5,45%
1603;1969;Nord-Pas-de-Calais;CHRISTOPHE;2004;5,50%
1604;1969;Outre-mer;JEAN;2245;13,10%
1605;1969;Pays-de-la-Loire;CHRISTOPHE;1399;5,84%
1606;1969;Picardie;CHRISTOPHE;933;6,67%
1607;1969;Poitou-Charentes;CHRISTOPHE;858;7,24%
1608;1969;Provence-Alpes-Cote-d'Azur;CHRISTOPHE;1163;4,97%
1609;1969;Rhône-Alpes;CHRISTOPHE;2001;5,45%
1610;1970;Alsace;CHRISTOPHE;630;5,33%
1611;1970;Aquitaine;STÉPHANE;1086;6,03%
1612;1970;Auvergne;LAURENT;575;6,19%
1613;1970;Basse-Normandie;STÉPHANE;682;6,01%
1614;1970;Bourgogne;CHRISTOPHE;718;6,09%
1615;1970;Bretagne;STÉPHANE;1500;6,85%
1616;1970;Centre;CHRISTOPHE;1033;6,50%
1617;1970;Champagne-Ardenne;DAVID;799;6,97%
1618;1970;Corse;JEAN;114;8,84%
1619;1970;Franche-Comté;STÉPHANE;473;5,32%
1620;1970;Haute-Normandie;DAVID;881;6,23%
1621;1970;Ile-de-France;STÉPHANE;4582;6,04%
1622;1970;Languedoc-Roussillion;LAURENT;608;5,23%
1623;1970;Limousin;STÉPHANE;313;7,01%
1624;1970;Lorraine;CHRISTOPHE;978;4,89%
1625;1970;Midi-Pyrénées;LAURENT;864;5,79%
1626;1970;Nord-Pas-de-Calais;DAVID;2672;7,35%
1627;1970;Outre-mer;JEAN;1996;12,26%
1628;1970;Pays-de-la-Loire;STÉPHANE;1514;6,17%
1629;1970;Picardie;DAVID;1005;7,21%
1630;1970;Poitou-Charentes;STÉPHANE;809;6,93%
1631;1970;Provence-Alpes-Cote-d'Azur;STÉPHANE;1358;5,84%
1632;1970;Rhône-Alpes;STÉPHANE;1875;5,05%
1633;1971;Alsace;CHRISTOPHE;580;4,84%
1634;1971;Aquitaine;STÉPHANE;1166;6,24%
1635;1971;Auvergne;CHRISTOPHE;564;5,83%
1636;1971;Basse-Normandie;STÉPHANE;687;5,94%
1637;1971;Bourgogne;CHRISTOPHE;758;6,22%
1638;1971;Bretagne;STÉPHANE;1436;6,45%
1639;1971;Centre;STÉPHANE;1082;6,56%
1640;1971;Champagne-Ardenne;CHRISTOPHE;680;5,66%
1641;1971;Corse;JEAN;92;7,26%
1642;1971;Franche-Comté;STÉPHANE;506;5,69%
1643;1971;Haute-Normandie;CHRISTOPHE;850;5,81%
1644;1971;Ile-de-France;STÉPHANE;4751;5,93%
1645;1971;Languedoc-Roussillion;LAURENT;629;5,42%
1646;1971;Limousin;STÉPHANE;331;7,46%
1647;1971;Lorraine;STÉPHANE;1045;5,10%
1648;1971;Midi-Pyrénées;LAURENT;842;5,62%
1649;1971;Nord-Pas-de-Calais;DAVID;2441;6,46%
1650;1971;Outre-mer;JEAN;1973;11,51%
1651;1971;Pays-de-la-Loire;STÉPHANE;1505;6,05%
1652;1971;Picardie;DAVID;892;6,24%
1653;1971;Poitou-Charentes;STÉPHANE;855;7,03%
1654;1971;Provence-Alpes-Cote-d'Azur;STÉPHANE;1457;6,09%
1655;1971;Rhône-Alpes;STÉPHANE;2122;5,49%
1656;1972;Alsace;CHRISTOPHE;542;4,56%
1657;1972;Aquitaine;CHRISTOPHE;1080;5,89%
1658;1972;Auvergne;CHRISTOPHE;588;6,13%
1659;1972;Basse-Normandie;SÉBASTIEN;637;5,57%
1660;1972;Bourgogne;DAVID;697;5,83%
1661;1972;Bretagne;STÉPHANE;1250;5,61%
1662;1972;Centre;STÉPHANE;1038;6,29%
1663;1972;Champagne-Ardenne;DAVID;755;6,45%
1664;1972;Corse;JEAN;91;7,18%
1665;1972;Franche-Comté;DAVID;460;5,26%
1666;1972;Haute-Normandie;DAVID;889;6,19%
1667;1972;Ile-de-France;STÉPHANE;4172;5,17%
1668;1972;Languedoc-Roussillion;LAURENT;582;5,13%
1669;1972;Limousin;STÉPHANE;283;6,35%
1670;1972;Lorraine;CHRISTOPHE;1022;5,07%
1671;1972;Midi-Pyrénées;CHRISTOPHE;859;5,79%
1672;1972;Nord-Pas-de-Calais;DAVID;2434;6,43%
1673;1972;Outre-mer;JEAN;1929;11,58%
1674;1972;Pays-de-la-Loire;STÉPHANE;1263;5,02%
1675;1972;Picardie;DAVID;952;6,69%
1676;1972;Poitou-Charentes;STÉPHANE;740;6,14%
1677;1972;Provence-Alpes-Cote-d'Azur;CHRISTOPHE;1327;5,59%
1678;1972;Rhône-Alpes;STÉPHANE;1988;5,25%
1679;1973;Alsace;CHRISTOPHE;556;4,91%
1680;1973;Aquitaine;CHRISTOPHE;1061;5,92%
1681;1973;Auvergne;CHRISTOPHE;537;5,67%
1682;1973;Basse-Normandie;SÉBASTIEN;665;5,86%
1683;1973;Bourgogne;CHRISTOPHE;655;5,69%
1684;1973;Bretagne;STÉPHANE;1144;5,27%
1685;1973;Centre;CHRISTOPHE;845;5,35%
1686;1973;Champagne-Ardenne;DAVID;665;5,94%
1687;1973;Corse;JEAN;70;5,76%
1688;1973;Franche-Comté;STÉPHANE;464;5,39%
1689;1973;Haute-Normandie;DAVID;785;5,63%
1690;1973;Ile-de-France;STÉPHANE;3691;4,74%
1691;1973;Languedoc-Roussillion;FRÉDÉRIC;608;5,59%
1692;1973;Limousin;CHRISTOPHE;305;6,98%
1693;1973;Lorraine;CHRISTOPHE;1098;5,77%
1694;1973;Midi-Pyrénées;CHRISTOPHE;897;6,27%
1695;1973;Nord-Pas-de-Calais;DAVID;2189;5,84%
1696;1973;Outre-mer;JEAN;1794;11,74%
1697;1973;Pays-de-la-Loire;STÉPHANE;1153;4,61%
1698;1973;Picardie;CHRISTOPHE;920;6,56%
1699;1973;Poitou-Charentes;SÉBASTIEN;682;5,90%
1700;1973;Provence-Alpes-Cote-d'Azur;CHRISTOPHE;1383;5,94%
1701;1973;Rhône-Alpes;STÉPHANE;1881;5,05%
1702;1974;Alsace;STÉPHANE;500;4,73%
1703;1974;Aquitaine;STÉPHANE;884;5,48%
1704;1974;Auvergne;STÉPHANE;492;5,71%
1705;1974;Basse-Normandie;SÉBASTIEN;620;5,87%
1706;1974;Bourgogne;STÉPHANE;595;5,53%
1707;1974;Bretagne;STÉPHANE;1060;5,24%
1708;1974;Centre;SÉBASTIEN;808;5,64%
1709;1974;Champagne-Ardenne;DAVID;592;5,59%
1710;1974;Corse;JEAN;76;6,70%
1711;1974;Franche-Comté;STÉPHANE;429;5,48%
1712;1974;Haute-Normandie;DAVID;795;6,09%
1713;1974;Ile-de-France;STÉPHANE;3428;4,77%
1714;1974;Languedoc-Roussillion;CHRISTOPHE;487;4,90%
1715;1974;Limousin;DAVID;251;6,25%
1716;1974;Lorraine;STÉPHANE;968;5,53%
1717;1974;Midi-Pyrénées;JEROME;760;5,90%
1718;1974;Nord-Pas-de-Calais;DAVID;2012;5,65%
1719;1974;Outre-mer;JEAN;1833;12,10%
1720;1974;Pays-de-la-Loire;JEROME;1107;4,73%
1721;1974;Picardie;DAVID;776;5,93%
1722;1974;Poitou-Charentes;SÉBASTIEN;637;5,88%
1723;1974;Provence-Alpes-Cote-d'Azur;CHRISTOPHE;1194;5,49%
1724;1974;Rhône-Alpes;STÉPHANE;1778;5,15%
1725;1975;Alsace;FRÉDÉRIC;460;4,79%
1726;1975;Aquitaine;FRÉDÉRIC;777;5,27%
1727;1975;Auvergne;SÉBASTIEN;414;5,48%
1728;1975;Basse-Normandie;SÉBASTIEN;541;5,63%
1729;1975;Bourgogne;SÉBASTIEN;575;5,92%
1730;1975;Bretagne;DAVID;862;4,69%
1731;1975;Centre;SÉBASTIEN;792;5,99%
1732;1975;Champagne-Ardenne;DAVID;489;5,14%
1733;1975;Corse;JEAN;67;6,11%
1734;1975;Franche-Comté;STÉPHANE;388;5,34%
1735;1975;Haute-Normandie;SÉBASTIEN;725;6,05%
1736;1975;Ile-de-France;SÉBASTIEN;2964;4,37%
1737;1975;Languedoc-Roussillion;FRÉDÉRIC;470;5,12%
1738;1975;Limousin;STÉPHANE;233;6,37%
1739;1975;Lorraine;SÉBASTIEN;825;5,11%
1740;1975;Midi-Pyrénées;JEROME;677;5,82%
1741;1975;Nord-Pas-de-Calais;FRÉDÉRIC;1670;5,08%
1742;1975;Outre-mer;JEAN;1778;12,36%
1743;1975;Pays-de-la-Loire;SÉBASTIEN;1100;4,95%
1744;1975;Picardie;SÉBASTIEN;688;5,81%
1745;1975;Poitou-Charentes;SÉBASTIEN;648;6,78%
1746;1975;Provence-Alpes-Cote-d'Azur;CHRISTOPHE;1003;5,03%
1747;1975;Rhône-Alpes;STÉPHANE;1456;4,61%
1748;1976;Alsace;SÉBASTIEN;496;5,32%
1749;1976;Aquitaine;SÉBASTIEN;873;6,03%
1750;1976;Auvergne;SÉBASTIEN;460;6,39%
1751;1976;Basse-Normandie;SÉBASTIEN;568;6,13%
1752;1976;Bourgogne;SÉBASTIEN;609;6,67%
1753;1976;Bretagne;SÉBASTIEN;959;5,48%
1754;1976;Centre;SÉBASTIEN;842;6,71%
1755;1976;Champagne-Ardenne;SÉBASTIEN;567;6,31%
1756;1976;Corse;JEAN;78;8,41%
1757;1976;Franche-Comté;SÉBASTIEN;398;5,84%
1758;1976;Haute-Normandie;SÉBASTIEN;727;6,43%
1759;1976;Ile-de-France;SÉBASTIEN;3365;5,05%
1760;1976;Languedoc-Roussillion;SÉBASTIEN;459;5,08%
1761;1976;Limousin;SÉBASTIEN;252;7,24%
1762;1976;Lorraine;SÉBASTIEN;919;5,91%
1763;1976;Midi-Pyrénées;SÉBASTIEN;718;6,41%
1764;1976;Nord-Pas-de-Calais;SÉBASTIEN;1711;5,57%
1765;1976;Outre-mer;JEAN;1502;11,60%
1766;1976;Pays-de-la-Loire;SÉBASTIEN;1281;6,00%
1767;1976;Picardie;SÉBASTIEN;817;7,21%
1768;1976;Poitou-Charentes;SÉBASTIEN;644;7,26%
1769;1976;Provence-Alpes-Cote-d'Azur;CHRISTOPHE;953;4,82%
1770;1976;Rhône-Alpes;SÉBASTIEN;1609;5,26%
1771;1977;Alsace;SÉBASTIEN;488;5,13%
1772;1977;Aquitaine;SÉBASTIEN;899;6,10%
1773;1977;Auvergne;SÉBASTIEN;469;6,41%
1774;1977;Basse-Normandie;SÉBASTIEN;544;5,64%
1775;1977;Bourgogne;SÉBASTIEN;674;6,99%
1776;1977;Bretagne;SÉBASTIEN;930;5,15%
1777;1977;Centre;SÉBASTIEN;823;6,33%
1778;1977;Champagne-Ardenne;SÉBASTIEN;583;6,36%
1779;1977;Corse;JEAN;81;7,55%
1780;1977;Franche-Comté;SÉBASTIEN;364;5,12%
1781;1977;Haute-Normandie;SÉBASTIEN;713;6,23%
1782;1977;Ile-de-France;SÉBASTIEN;3418;4,87%
1783;1977;Languedoc-Roussillion;SÉBASTIEN;488;5,30%
1784;1977;Limousin;SÉBASTIEN;257;7,49%
1785;1977;Lorraine;SÉBASTIEN;965;6,08%
1786;1977;Midi-Pyrénées;SÉBASTIEN;716;6,21%
1787;1977;Nord-Pas-de-Calais;SÉBASTIEN;1777;5,62%
1788;1977;Outre-mer;JEAN;1408;11,30%
1789;1977;Pays-de-la-Loire;SÉBASTIEN;1130;5,31%
1790;1977;Picardie;SÉBASTIEN;792;6,83%
1791;1977;Poitou-Charentes;SÉBASTIEN;615;6,60%
1792;1977;Provence-Alpes-Cote-d'Azur;SÉBASTIEN;1061;5,06%
1793;1977;Rhône-Alpes;SÉBASTIEN;1659;5,25%
1794;1978;Alsace;SÉBASTIEN;503;5,26%
1795;1978;Aquitaine;SÉBASTIEN;901;6,22%
1796;1978;Auvergne;SÉBASTIEN;463;6,50%
1797;1978;Basse-Normandie;SÉBASTIEN;515;5,45%
1798;1978;Bourgogne;SÉBASTIEN;567;6,09%
1799;1978;Bretagne;SÉBASTIEN;1019;5,73%
1800;1978;Centre;SÉBASTIEN;743;5,85%
1801;1978;Champagne-Ardenne;SÉBASTIEN;554;6,00%
1802;1978;Corse;JEAN;58;5,91%
1803;1978;Franche-Comté;SÉBASTIEN;380;5,65%
1804;1978;Haute-Normandie;SÉBASTIEN;635;5,58%
1805;1978;Ile-de-France;SÉBASTIEN;3242;4,72%
1806;1978;Languedoc-Roussillion;SÉBASTIEN;527;5,65%
1807;1978;Limousin;SÉBASTIEN;249;7,09%
1808;1978;Lorraine;SÉBASTIEN;948;6,13%
1809;1978;Midi-Pyrénées;SÉBASTIEN;695;6,19%
1810;1978;Nord-Pas-de-Calais;SÉBASTIEN;1805;5,78%
1811;1978;Outre-mer;JEAN;1253;10,85%
1812;1978;Pays-de-la-Loire;SÉBASTIEN;1130;5,24%
1813;1978;Picardie;SÉBASTIEN;725;6,52%
1814;1978;Poitou-Charentes;SÉBASTIEN;558;6,38%
1815;1978;Provence-Alpes-Cote-d'Azur;SÉBASTIEN;1122;5,22%
1816;1978;Rhône-Alpes;SÉBASTIEN;1692;5,33%
1817;1979;Alsace;SÉBASTIEN;446;4,49%
1818;1979;Aquitaine;SÉBASTIEN;827;5,48%
1819;1979;Auvergne;SÉBASTIEN;386;5,36%
1820;1979;Basse-Normandie;NICOLAS;495;5,01%
1821;1979;Bourgogne;SÉBASTIEN;546;5,71%
1822;1979;Bretagne;SÉBASTIEN;911;4,94%
1823;1979;Centre;SÉBASTIEN;644;5,07%
1824;1979;Champagne-Ardenne;SÉBASTIEN;495;5,44%
1825;1979;Corse;JEAN;67;6,09%
1826;1979;Franche-Comté;SÉBASTIEN;373;5,15%
1827;1979;Haute-Normandie;SÉBASTIEN;604;5,08%
1828;1979;Ile-de-France;SÉBASTIEN;2964;4,27%
1829;1979;Languedoc-Roussillion;SÉBASTIEN;508;5,21%
1830;1979;Limousin;SÉBASTIEN;233;6,57%
1831;1979;Lorraine;SÉBASTIEN;858;5,31%
1832;1979;Midi-Pyrénées;SÉBASTIEN;676;5,87%
1833;1979;Nord-Pas-de-Calais;SÉBASTIEN;1674;5,21%
1834;1979;Outre-mer;JEAN;1255;10,37%
1835;1979;Pays-de-la-Loire;SÉBASTIEN;1056;4,88%
1836;1979;Picardie;SÉBASTIEN;689;6,08%
1837;1979;Poitou-Charentes;SÉBASTIEN;522;5,69%
1838;1979;Provence-Alpes-Cote-d'Azur;SÉBASTIEN;1026;4,64%
1839;1979;Rhône-Alpes;SÉBASTIEN;1459;4,48%
1840;1980;Alsace;NICOLAS;492;4,66%
1841;1980;Aquitaine;NICOLAS;1110;6,85%
1842;1980;Auvergne;NICOLAS;511;6,78%
1843;1980;Basse-Normandie;NICOLAS;680;6,74%
1844;1980;Bourgogne;NICOLAS;645;6,40%
1845;1980;Bretagne;NICOLAS;1096;5,71%
1846;1980;Centre;NICOLAS;896;6,80%
1847;1980;Champagne-Ardenne;NICOLAS;571;5,86%
1848;1980;Corse;JEAN;70;5,96%
1849;1980;Franche-Comté;NICOLAS;499;6,54%
1850;1980;Haute-Normandie;NICOLAS;826;6,54%
1851;1980;Ile-de-France;NICOLAS;3583;4,86%
1852;1980;Languedoc-Roussillion;NICOLAS;648;6,09%
1853;1980;Limousin;NICOLAS;293;7,94%
1854;1980;Lorraine;SÉBASTIEN;821;4,86%
1855;1980;Midi-Pyrénées;NICOLAS;906;7,44%
1856;1980;Nord-Pas-de-Calais;NICOLAS;1778;5,27%
1857;1980;Outre-mer;JEAN;1198;9,69%
1858;1980;Pays-de-la-Loire;NICOLAS;1490;6,50%
1859;1980;Picardie;NICOLAS;738;6,03%
1860;1980;Poitou-Charentes;NICOLAS;668;6,75%
1861;1980;Provence-Alpes-Cote-d'Azur;NICOLAS;1353;5,75%
1862;1980;Rhône-Alpes;NICOLAS;1957;5,70%
1863;1981;Alsace;NICOLAS;504;4,71%
1864;1981;Aquitaine;NICOLAS;1009;6,21%
1865;1981;Auvergne;NICOLAS;518;6,86%
1866;1981;Basse-Normandie;NICOLAS;678;6,57%
1867;1981;Bourgogne;NICOLAS;676;6,74%
1868;1981;Bretagne;NICOLAS;1119;5,78%
1869;1981;Centre;NICOLAS;845;6,24%
1870;1981;Champagne-Ardenne;NICOLAS;561;5,71%
1871;1981;Corse;JEAN;68;5,59%
1872;1981;Franche-Comté;NICOLAS;434;5,95%
1873;1981;Haute-Normandie;NICOLAS;786;6,25%
1874;1981;Ile-de-France;NICOLAS;3333;4,54%
1875;1981;Languedoc-Roussillion;NICOLAS;641;5,95%
1876;1981;Limousin;NICOLAS;273;7,57%
1877;1981;Lorraine;NICOLAS;806;4,69%
1878;1981;Midi-Pyrénées;NICOLAS;867;7,18%
1879;1981;Nord-Pas-de-Calais;NICOLAS;1722;5,00%
1880;1981;Outre-mer;JEAN;1051;8,60%
1881;1981;Pays-de-la-Loire;NICOLAS;1364;6,05%
1882;1981;Picardie;NICOLAS;709;5,72%
1883;1981;Poitou-Charentes;NICOLAS;597;6,23%
1884;1981;Provence-Alpes-Cote-d'Azur;NICOLAS;1310;5,48%
1885;1981;Rhône-Alpes;NICOLAS;1817;5,21%
1886;1982;Alsace;NICOLAS;459;4,28%
1887;1982;Aquitaine;NICOLAS;850;5,41%
1888;1982;Auvergne;NICOLAS;419;5,70%
1889;1982;Basse-Normandie;NICOLAS;592;6,10%
1890;1982;Bourgogne;NICOLAS;516;5,25%
1891;1982;Bretagne;NICOLAS;880;4,72%
1892;1982;Centre;NICOLAS;747;5,48%
1893;1982;Champagne-Ardenne;NICOLAS;464;4,93%
1894;1982;Corse;JEAN;80;6,79%
1895;1982;Franche-Comté;JULIEN;396;5,30%
1896;1982;Haute-Normandie;NICOLAS;649;5,15%
1897;1982;Ile-de-France;NICOLAS;3030;4,14%
1898;1982;Languedoc-Roussillion;NICOLAS;504;4,81%
1899;1982;Limousin;NICOLAS;227;6,38%
1900;1982;Lorraine;JULIEN;794;4,81%
1901;1982;Midi-Pyrénées;NICOLAS;698;5,89%
1902;1982;Nord-Pas-de-Calais;NICOLAS;1517;4,41%
1903;1982;Outre-mer;JEAN;1116;9,00%
1904;1982;Pays-de-la-Loire;NICOLAS;1118;5,11%
1905;1982;Picardie;NICOLAS;576;4,65%
1906;1982;Poitou-Charentes;NICOLAS;489;5,23%
1907;1982;Provence-Alpes-Cote-d'Azur;JULIEN;1134;4,67%
1908;1982;Rhône-Alpes;JULIEN;1558;4,48%
1909;1983;Alsace;JULIEN;404;4,13%
1910;1983;Aquitaine;JULIEN;787;5,46%
1911;1983;Auvergne;JULIEN;411;6,12%
1912;1983;Basse-Normandie;JULIEN;466;5,07%
1913;1983;Bourgogne;JULIEN;485;5,37%
1914;1983;Bretagne;JULIEN;773;4,50%
1915;1983;Centre;JULIEN;640;5,08%
1916;1983;Champagne-Ardenne;JULIEN;452;5,23%
1917;1983;Corse;JULIEN;53;4,27%
1918;1983;Franche-Comté;JULIEN;368;5,52%
1919;1983;Haute-Normandie;JULIEN;563;4,77%
1920;1983;Ile-de-France;JULIEN;2804;4,00%
1921;1983;Languedoc-Roussillion;JULIEN;518;5,13%
1922;1983;Limousin;JULIEN;212;6,35%
1923;1983;Lorraine;JULIEN;746;4,89%
1924;1983;Midi-Pyrénées;NICOLAS;604;5,39%
1925;1983;Nord-Pas-de-Calais;JULIEN;1295;4,14%
1926;1983;Outre-mer;JEAN;1088;8,41%
1927;1983;Pays-de-la-Loire;JULIEN;1048;5,25%
1928;1983;Picardie;SÉBASTIEN;479;4,27%
1929;1983;Poitou-Charentes;JULIEN;531;6,06%
1930;1983;Provence-Alpes-Cote-d'Azur;JULIEN;1173;5,08%
1931;1983;Rhône-Alpes;JULIEN;1428;4,44%
1932;1984;Alsace;JULIEN;449;4,41%
1933;1984;Aquitaine;JULIEN;671;4,61%
1934;1984;Auvergne;JULIEN;354;5,18%
1935;1984;Basse-Normandie;JULIEN;437;4,77%
1936;1984;Bourgogne;JULIEN;451;4,97%
1937;1984;Bretagne;JULIEN;713;4,11%
1938;1984;Centre;JULIEN;606;4,78%
1939;1984;Champagne-Ardenne;JULIEN;412;4,67%
1940;1984;Corse;JEAN;71;6,14%
1941;1984;Franche-Comté;JULIEN;319;4,72%
1942;1984;Haute-Normandie;JULIEN;522;4,30%
1943;1984;Ile-de-France;JULIEN;2704;3,77%
1944;1984;Languedoc-Roussillion;JULIEN;457;4,54%
1945;1984;Limousin;JULIEN;183;5,77%
1946;1984;Lorraine;NICOLAS;730;4,69%
1947;1984;Midi-Pyrénées;JULIEN;532;4,71%
1948;1984;Nord-Pas-de-Calais;JULIEN;1284;4,00%
1949;1984;Outre-mer;JEAN;1020;7,81%
1950;1984;Pays-de-la-Loire;JULIEN;862;4,25%
1951;1984;Picardie;JULIEN;534;4,72%
1952;1984;Poitou-Charentes;JULIEN;479;5,51%
1953;1984;Provence-Alpes-Cote-d'Azur;JULIEN;1064;4,53%
1954;1984;Rhône-Alpes;JULIEN;1323;4,06%
1955;1985;Alsace;JULIEN;504;4,88%
1956;1985;Aquitaine;JULIEN;766;5,18%
1957;1985;Auvergne;JULIEN;386;5,85%
1958;1985;Basse-Normandie;JULIEN;498;5,32%
1959;1985;Bourgogne;JULIEN;481;5,31%
1960;1985;Bretagne;JULIEN;817;4,69%
1961;1985;Centre;JULIEN;665;5,24%
1962;1985;Champagne-Ardenne;JULIEN;470;5,43%
1963;1985;Corse;ANTHONY;64;5,44%
1964;1985;Franche-Comté;JULIEN;345;5,28%
1965;1985;Haute-Normandie;JULIEN;595;4,83%
1966;1985;Ile-de-France;JULIEN;2988;4,08%
1967;1985;Languedoc-Roussillion;JULIEN;521;4,99%
1968;1985;Limousin;JULIEN;191;6,27%
1969;1985;Lorraine;JULIEN;851;5,37%
1970;1985;Midi-Pyrénées;JULIEN;610;5,37%
1971;1985;Nord-Pas-de-Calais;JULIEN;1595;4,92%
1972;1985;Outre-mer;JEAN;950;7,18%
1973;1985;Pays-de-la-Loire;JULIEN;990;4,95%
1974;1985;Picardie;JULIEN;653;5,50%
1975;1985;Poitou-Charentes;JULIEN;455;5,26%
1976;1985;Provence-Alpes-Cote-d'Azur;JULIEN;1074;4,46%
1977;1985;Rhône-Alpes;JULIEN;1363;4,10%
1978;1986;Alsace;JULIEN;464;4,56%
1979;1986;Aquitaine;JULIEN;677;4,48%
1980;1986;Auvergne;JULIEN;331;5,05%
1981;1986;Basse-Normandie;JULIEN;410;4,40%
1982;1986;Bourgogne;JULIEN;472;5,19%
1983;1986;Bretagne;JULIEN;741;4,17%
1984;1986;Centre;JULIEN;582;4,53%
1985;1986;Champagne-Ardenne;JULIEN;464;5,08%
1986;1986;Corse;ANTHONY;63;5,31%
1987;1986;Franche-Comté;JULIEN;348;5,20%
1988;1986;Haute-Normandie;JULIEN;570;4,68%
1989;1986;Ile-de-France;JULIEN;2553;3,40%
1990;1986;Languedoc-Roussillion;JULIEN;463;4,35%
1991;1986;Limousin;JULIEN;167;5,42%
1992;1986;Lorraine;JULIEN;758;4,78%
1993;1986;Midi-Pyrénées;JULIEN;524;4,58%
1994;1986;Nord-Pas-de-Calais;JULIEN;1444;4,43%
1995;1986;Outre-mer;JEAN;810;6,26%
1996;1986;Pays-de-la-Loire;JULIEN;858;4,31%
1997;1986;Picardie;JULIEN;624;5,11%
1998;1986;Poitou-Charentes;JULIEN;425;4,85%
1999;1986;Provence-Alpes-Cote-d'Azur;JULIEN;1011;4,13%
2000;1986;Rhône-Alpes;JULIEN;1220;3,65%
2001;1987;Alsace;JULIEN;424;4,14%
2002;1987;Aquitaine;JULIEN;674;4,57%
2003;1987;Auvergne;JULIEN;273;4,23%
2004;1987;Basse-Normandie;JULIEN;404;4,40%
2005;1987;Bourgogne;JULIEN;364;4,12%
2006;1987;Bretagne;JULIEN;596;3,44%
2007;1987;Centre;JULIEN;518;4,12%
2008;1987;Champagne-Ardenne;JULIEN;413;4,78%
2009;1987;Corse;ANTHONY;66;5,63%
2010;1987;Franche-Comté;JULIEN;262;4,11%
2011;1987;Haute-Normandie;JULIEN;493;4,19%
2012;1987;Ile-de-France;JULIEN;2221;2,97%
2013;1987;Languedoc-Roussillion;JULIEN;424;4,05%
2014;1987;Limousin;JULIEN;179;5,62%
2015;1987;Lorraine;JULIEN;628;4,08%
2016;1987;Midi-Pyrénées;JULIEN;442;3,90%
2017;1987;Nord-Pas-de-Calais;JULIEN;1242;3,92%
2018;1987;Outre-mer;JEAN;761;5,66%
2019;1987;Pays-de-la-Loire;JULIEN;800;4,15%
2020;1987;Picardie;JULIEN;503;4,24%
2021;1987;Poitou-Charentes;JULIEN;355;4,25%
2022;1987;Provence-Alpes-Cote-d'Azur;JULIEN;913;3,72%
2023;1987;Rhône-Alpes;JULIEN;1066;3,22%
2024;1988;Alsace;JULIEN;438;4,16%
